0.48154727753365251,0.0014329998242639792,0.20328945334012014,1.7882327961132891,0.048994914956113557,1.1816852445354333,1.0,0.0,1.0,2.0,2.0,2.0,347.0,347.0,345.0
0.045801962719523838,0.0043059188230034524,0.033439234206377316,0.1169262045233245,0.0032036038683595329,0.077266210048811249,0.0,0.0,0.0,0.0,0.0,0.0,20.0,17.0,20.0
0.026297675538911963,0.00089744875805519285,0.029053298116318918,0.03080863158050055,0.00084411060876158435,0.020358705744310486,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,9.0
0.045801962719523838,0.0018581805216097323,0.041039693331725559,0.076163106642917935,0.0020867556853270577,0.050329475887706754,0.0,0.0,0.0,0.0,0.0,0.0,20.0,17.0,20.0
0.026297675538911963,0.0044220403294788274,0.00097608544590187371,0.12158846695511692,0.0033313428740094045,0.080347087667147155,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,13.0
0.034986390281736328,0.0030154857071938053,0.030610864070383499,0.082453122164406353,0.0022590927385089474,0.054485992042028641,0.0,0.0,0.0,0.0,0.0,0.0,15.0,13.0,15.0
0.013709361234497995,0.0029614261996742412,0.011324339232165971,0.074257031736783163,0.0020345320440907197,0.049069919066351123,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,8.0
0.053450962322683954,0.0024552778881390784,0.045772336427294828,0.092383053244171287,0.0025311580647086143,0.061047807203081512,0.0,0.0,0.0,0.0,0.0,0.0,22.0,20.0,22.0
0.02016423865390659,0.004341767956414719,0.0099143486472740971,0.11213270927227471,0.0030722691890287591,0.074098611836655934,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,11.0
0.13011498424050894,0.0013227211397988806,0.097056110088158329,0.12333778778359847,0.0033792717140539098,0.081503059672764236,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,57.0
0.026297675538911963,0.00063374559585240031,0.031898151333430026,0.0322636528800588,0.00088397603285828637,0.021320200951099873,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0
0.00096705578623626693,0.002155851777190864,0.0022156905765870981,0.018593699511343591,0.00050943966271051503,0.012286935089961856,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0
0.00096705578623626693,0.0,1.0,0.01289010428904159,0.00035316964871532361,0.0085179323431375849,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
0.079030677572459365,0.00085255072913583481,0.064430927639339858,0.082645727168487185,0.0022643698489904214,0.054613267784574246,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0
